NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
REACTOME_PARASITE_INFECTION	116	55		
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	13	10		
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	21	20		
REACTOME_PCP_CE_PATHWAY	92	91		
REACTOME_PDH_COMPLEX_SYNTHESIZES_ACETYL_COA_FROM_PYR	6		Rejected!	
REACTOME_PD_1_SIGNALING	28	12		
REACTOME_PECAM1_INTERACTIONS	12	12		
REACTOME_PENTOSE_PHOSPHATE_PATHWAY	15	12		
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	14	5		
REACTOME_PEPTIDE_HORMONE_METABOLISM	88	60		
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	197	112		
REACTOME_PERK_REGULATES_GENE_EXPRESSION	32	28		
REACTOME_PEROXISOMAL_LIPID_METABOLISM	29	25		
REACTOME_PEROXISOMAL_PROTEIN_IMPORT	63	53		
REACTOME_PEXOPHAGY	11	11		
REACTOME_PHASE_0_RAPID_DEPOLARISATION	32	27		
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS	7	5		
REACTOME_PHASE_2_PLATEAU_PHASE	15	13		
REACTOME_PHASE_3_RAPID_REPOLARISATION	9	9		
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	19	16		
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	109	57		
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	104	71		
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM	11	11		
REACTOME_PHENYLALANINE_METABOLISM	6	6		
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS	8	8		
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS	7	7		
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1	16	11		
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	18	13		
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	15	10		
REACTOME_PHOSPHOLIPID_METABOLISM	211	181		
REACTOME_PHOSPHORYLATION_OF_EMI1	6	6		
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	20	20		
REACTOME_PHYSIOLOGICAL_FACTORS	14	9		
REACTOME_PI3K_AKT_ACTIVATION	9	9		
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	110	96		
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	16	15		
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	10	9		
REACTOME_PI5P_REGULATES_TP53_ACETYLATION	9	8		
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	32	30		
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	29	28		
REACTOME_PI_3K_CASCADE_FGFR1	21	16		
REACTOME_PI_3K_CASCADE_FGFR2	23	18		
REACTOME_PI_3K_CASCADE_FGFR3	18	14		
REACTOME_PI_3K_CASCADE_FGFR4	20	15		
REACTOME_PI_METABOLISM	84	77		
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	17	14		
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	20	17		
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	5		Rejected!	
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	70	54		
REACTOME_PKR_MEDIATED_SIGNALING	76	61		
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY	19	15		
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	75	62		
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	37	33		
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	34	27		
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	261	226		
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	16	11		
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	39	32		
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	28	27		
REACTOME_PLATELET_HOMEOSTASIS	86	78		
REACTOME_PLATELET_SENSITIZATION_BY_LDL	17	17		
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	8	8		
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	16	16		
REACTOME_POLYMERASE_SWITCHING	14	12		
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	26	24		
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	105	82		
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	27	26		
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	23	16		
REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS	7	7		
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	93	66		
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1475		Rejected!	
REACTOME_POTASSIUM_CHANNELS	103	87		
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	154	89		
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION	13	8		
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION	10	5		
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	7	7		
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	72	50		
REACTOME_PREDNISONE_ADME	10	5		
REACTOME_PREGNENOLONE_BIOSYNTHESIS	12	11		
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	11	9		
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	21	19		
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	12	10		
REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION	9	9		
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	119	82		
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	18	17		
REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM	6	5		
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	10	10		
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	29	28		
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	283	271		
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	97	82		
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	20	19		
REACTOME_PROCESSING_OF_SMDT1	16	15		
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	19	18		
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	15	13		
REACTOME_PROGRAMMED_CELL_DEATH	211	199		
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	15	11		
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	14	14		
REACTOME_PROPIONYL_COA_CATABOLISM	5	5		
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	19	17		
REACTOME_PROSTANOID_LIGAND_RECEPTORS	9	7		
REACTOME_PROTEIN_FOLDING	98	86		
REACTOME_PROTEIN_HYDROXYLATION	20	19		
REACTOME_PROTEIN_LIPOYLATION	10	10		
REACTOME_PROTEIN_LOCALIZATION	164	146		
REACTOME_PROTEIN_METHYLATION	17	17		
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	87	78		
REACTOME_PROTEIN_REPAIR	6	6		
REACTOME_PROTEIN_UBIQUITINATION	79	74		
REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	6	6		
REACTOME_PTEN_REGULATION	139	137		
REACTOME_PTK6_EXPRESSION	5		Rejected!	
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	6		Rejected!	
REACTOME_PTK6_REGULATES_CELL_CYCLE	6	5		
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING	5		Rejected!	
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES	14	12		
REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1	9	8		
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	26	23		
REACTOME_PURINE_CATABOLISM	17	17		
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	11	10		
REACTOME_PURINE_SALVAGE	13	11		
REACTOME_PYRIMIDINE_CATABOLISM	12	10		
REACTOME_PYRIMIDINE_SALVAGE	11	9		
REACTOME_PYROPTOSIS	27	23		
REACTOME_PYRUVATE_METABOLISM	49	45		
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	90	84		
REACTOME_RAB_GERANYLGERANYLATION	65	60		
REACTOME_RAB_REGULATION_OF_TRAFFICKING	122	115		
REACTOME_RAC1_GTPASE_CYCLE	184	178		
REACTOME_RAC2_GTPASE_CYCLE	88	84		
REACTOME_RAC3_GTPASE_CYCLE	94	90		
REACTOME_RAF_ACTIVATION	34	33		
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	23	20		
REACTOME_RAP1_SIGNALLING	16	12		
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	20	19		
REACTOME_RAS_PROCESSING	24	23		
REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS	7	7		
REACTOME_RA_BIOSYNTHESIS_PATHWAY	22	16		
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	10	7		
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	11	11		
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES	20	19		
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	55	38		
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	30	29		
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	81	74		
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	95	82		
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	18	15		
REACTOME_RECYCLING_OF_EIF2_GDP	8	7		
REACTOME_RECYCLING_PATHWAY_OF_L1	49	37		
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	12	11		
REACTOME_REELIN_SIGNALLING_PATHWAY	5		Rejected!	
REACTOME_REGULATED_NECROSIS	59	51		
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	11	11		
REACTOME_REGULATION_BY_C_FLIP	11	9		
REACTOME_REGULATION_OF_BACH1_ACTIVITY	11	11		
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	42	32		
REACTOME_REGULATION_OF_CDH11_FUNCTION	11	10		
REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION	10	8		
REACTOME_REGULATION_OF_CDH11_MRNA_TRANSLATION_BY_MICRORNAS	10	9		
REACTOME_REGULATION_OF_CDH19_EXPRESSION_AND_FUNCTION	7	7		
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	55	53		
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO	10	10		
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	8	8		
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	142	94		
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	107	61		
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS	97	73		
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX	70	48		
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	172	163		
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	10	10		
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	21	18		
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	11	10		
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	21	16		
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS	8	5		
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5		Rejected!	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS	16	13		
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	32	31		
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM	12	11		
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	5	5		
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	32	28		
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	82	75		
REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING	26	12		
REACTOME_REGULATION_OF_IFNG_SIGNALING	14	13		
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	15	14		
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	124	84		
REACTOME_REGULATION_OF_INSULIN_SECRETION	78	70		
REACTOME_REGULATION_OF_KIT_SIGNALING	16	16		
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	118	111		
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	12	12		
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	32	31		
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS	19	17		
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION	17	14		
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY	17	17		
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION	42	39		
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	87	86		
REACTOME_REGULATION_OF_NFE2L2_GENE_EXPRESSION	8	8		
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING	18	17		
REACTOME_REGULATION_OF_NPAS4_GENE_EXPRESSION	13	12		
REACTOME_REGULATION_OF_NPAS4_GENE_TRANSCRIPTION	5		Rejected!	
REACTOME_REGULATION_OF_NPAS4_MRNA_TRANSLATION	9	9		
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	87	85		
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	61	59		
REACTOME_REGULATION_OF_PTEN_LOCALIZATION	9	9		
REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION	9	9		
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	69	69		
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	15	12		
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM	33	30		
REACTOME_REGULATION_OF_RAS_BY_GAPS	68	67		
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	17	17		
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	72	72		
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	55	54		
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	22	21		
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	12	7		
REACTOME_REGULATION_OF_TBK1_IKK_IKBKE_MEDIATED_ACTIVATION_OF_IRF3_IRF7	14	14		
REACTOME_REGULATION_OF_TBK1_IKK_MEDIATED_ACTIVATION_OF_IRF3_IRF7_UPON_TLR3_LIGATION	11	11		
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	22	17		
REACTOME_REGULATION_OF_TP53_ACTIVITY	160	152		
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	30	29		
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	14	13		
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	19	19		
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	92	87		
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	37	36		
REACTOME_RELAXIN_RECEPTORS	8	5		
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	7	7		
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	8	7		
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	10	6		
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	42	27		
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	14	13		
REACTOME_REPRODUCTION	158	128		
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	38	37		
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	25	24		
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	37	33		
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	27	25		
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	127	114		
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	158	129		
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	120	100		
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY	23	21		
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION	16	15		
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	15	13		
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	102	92		
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	23	23		
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	132	111		
REACTOME_RESPONSE_TO_METAL_IONS	14	5		
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	13	9		
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	14	14		
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	49	47		
REACTOME_RET_SIGNALING	40	33		
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	12	8		
REACTOME_RHOA_GTPASE_CYCLE	149	142		
REACTOME_RHOBTB1_GTPASE_CYCLE	23	22		
REACTOME_RHOBTB2_GTPASE_CYCLE	23	22		
REACTOME_RHOBTB3_ATPASE_CYCLE	10	10		
REACTOME_RHOBTB_GTPASE_CYCLE	35	34		
REACTOME_RHOB_GTPASE_CYCLE	70	69		
REACTOME_RHOC_GTPASE_CYCLE	74	73		
REACTOME_RHOD_GTPASE_CYCLE	53	51		
REACTOME_RHOF_GTPASE_CYCLE	42	40		
REACTOME_RHOG_GTPASE_CYCLE	74	72		
REACTOME_RHOH_GTPASE_CYCLE	37	36		
REACTOME_RHOJ_GTPASE_CYCLE	55	53		
REACTOME_RHOQ_GTPASE_CYCLE	59	56		
REACTOME_RHOT1_GTPASE_CYCLE	5	5		
REACTOME_RHOU_GTPASE_CYCLE	40	40		
REACTOME_RHOV_GTPASE_CYCLE	37	37		
REACTOME_RHO_GTPASES_ACTIVATE_CIT	19	19		
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	140	127		
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	32	23		
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	11	11		
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	24	21		
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	21	21		
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	93	69		
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	9	8		
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	19	19		
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	36	35		
REACTOME_RHO_GTPASE_CYCLE	450	423		
REACTOME_RHO_GTPASE_EFFECTORS	323	280		
REACTOME_RIBAVIRIN_ADME	11	8		
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	32	28		
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	17	16		
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	78	58		
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	18	18		
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	41	41		
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	28	28		
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	28	28		
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	23	23		
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS	81	73		
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	81	72		
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	1387		Rejected!	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	67	65		
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	90	65		
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	110	85		
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	47	44		
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	31	28		
REACTOME_RND1_GTPASE_CYCLE	42	42		
REACTOME_RND2_GTPASE_CYCLE	43	42		
REACTOME_RND3_GTPASE_CYCLE	42	41		
REACTOME_ROBO_RECEPTORS_BIND_AKAP5	9	8		
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	8	8		
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	71	15		
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	82	22		
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	10	10		
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	18	18		
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	36	34		
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	8	6		
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	60	56		
REACTOME_RRNA_PROCESSING	205	191		
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	12	10		
REACTOME_RSK_ACTIVATION	7	6		
REACTOME_RSV_HOST_INTERACTIONS	98	79		
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	10	6		
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	37	37		
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	6	6		
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS	5	5		
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	96	71		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	6	5		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	129	107		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	8	6		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS	7	7		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING	5		Rejected!	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING	6	6		
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	31	29		
REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION	5		Rejected!	
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	8	8		
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	24	23		
REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	5	5		
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	7	7		
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION	6		Rejected!	
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING	14	13		
REACTOME_RUNX3_REGULATES_P14_ARF	10	9		
REACTOME_RUNX3_REGULATES_WNT_SIGNALING	8	7		
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION	8	8		
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	41	36		
REACTOME_SARS_COV_1_HOST_INTERACTIONS	98	89		
REACTOME_SARS_COV_1_INFECTION	143	132		
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	37	35		
REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	16	15		
