NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_MET_RECEPTOR_ACTIVATION	REACTOME_MET_RECEPTOR_ACTIVATION		6	0.7968043	1.4967039	0.031128405	0.12433496	1.0	1688	tags=67%, list=11%, signal=75%	
FERRANDO_LYL1_NEIGHBORS	FERRANDO_LYL1_NEIGHBORS		14	0.6686632	1.4966581	0.0456621	0.124267265	1.0	4175	tags=64%, list=27%, signal=88%	
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION	REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION		7	0.77210915	1.4965619	0.034793813	0.12425546	1.0	1855	tags=57%, list=12%, signal=65%	
ZHENG_FOXP3_TARGETS_UP	ZHENG_FOXP3_TARGETS_UP		23	0.61949825	1.4963632	0.028601695	0.12434992	1.0	3608	tags=52%, list=24%, signal=68%	
WIELAND_UP_BY_HBV_INFECTION	WIELAND_UP_BY_HBV_INFECTION		76	0.55766046	1.4962829	0.0050403224	0.1243345	1.0	3674	tags=47%, list=24%, signal=62%	
RADAEVA_RESPONSE_TO_IFNA1_DN	RADAEVA_RESPONSE_TO_IFNA1_DN		9	0.7217818	1.4962358	0.036764707	0.124270536	1.0	3658	tags=78%, list=24%, signal=102%	
KEGG_RIBOSOME	KEGG_RIBOSOME		81	0.5685409	1.496159	0.003009027	0.12425075	1.0	5705	tags=85%, list=37%, signal=135%	
WP_MEASLES_VIRUS_INFECTION	WP_MEASLES_VIRUS_INFECTION		100	0.55814123	1.4960592	0.002002002	0.12423908	1.0	4825	tags=61%, list=32%, signal=89%	
CAIRO_LIVER_DEVELOPMENT_DN	CAIRO_LIVER_DEVELOPMENT_DN		166	0.55073977	1.4959363	0.0	0.124266766	1.0	2782	tags=31%, list=18%, signal=37%	
JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_UP	JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_UP		326	0.5385521	1.4956079	0.0	0.12453232	1.0	4446	tags=50%, list=29%, signal=69%	
WNT_SIGNALING	WNT_SIGNALING		77	0.56135106	1.4955407	0.0	0.12449984	1.0	3577	tags=44%, list=23%, signal=57%	
GAUTSCHI_SRC_SIGNALING	GAUTSCHI_SRC_SIGNALING		7	0.76110786	1.4954914	0.040629096	0.12444505	1.0	416	tags=29%, list=3%, signal=29%	
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4		162	0.5488489	1.4954016	0.0	0.124442115	1.0	3079	tags=37%, list=20%, signal=46%	
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER		147	0.55186653	1.4953799	0.0	0.12435895	1.0	1867	tags=28%, list=12%, signal=31%	
RIGGINS_TAMOXIFEN_RESISTANCE_UP	RIGGINS_TAMOXIFEN_RESISTANCE_UP		49	0.5714317	1.4953262	0.017364658	0.124310724	1.0	3777	tags=47%, list=25%, signal=62%	
KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY		7	0.7717142	1.4952984	0.03080873	0.12422873	1.0	1567	tags=57%, list=10%, signal=64%	
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING		15	0.65976185	1.4949436	0.037714284	0.12453913	1.0	3558	tags=67%, list=23%, signal=87%	
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP	THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP		65	0.5657828	1.4948437	0.010050251	0.12453616	1.0	3747	tags=49%, list=24%, signal=65%	
WP_NANOMATERIAL_INDUCED_APOPTOSIS	WP_NANOMATERIAL_INDUCED_APOPTOSIS		19	0.6381615	1.4948124	0.029284164	0.12447452	1.0	3491	tags=58%, list=23%, signal=75%	
WP_INCLUSION_BODY_MYOSITIS	WP_INCLUSION_BODY_MYOSITIS		11	0.7057192	1.4947647	0.040141676	0.12441925	1.0	2021	tags=45%, list=13%, signal=52%	
BOWIE_RESPONSE_TO_TAMOXIFEN	BOWIE_RESPONSE_TO_TAMOXIFEN		11	0.7122946	1.4946539	0.036599763	0.12442782	1.0	1760	tags=55%, list=12%, signal=62%	
VECCHI_GASTRIC_CANCER_EARLY_DN	VECCHI_GASTRIC_CANCER_EARLY_DN		258	0.5437704	1.4945358	0.0	0.12445506	1.0	3814	tags=42%, list=25%, signal=55%	
NEWMAN_ERCC6_TARGETS_UP	NEWMAN_ERCC6_TARGETS_UP		17	0.6514975	1.4943565	0.04143337	0.12456989	1.0	3694	tags=59%, list=24%, signal=77%	
KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP	KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP		93	0.56077325	1.4943156	0.001003009	0.12450583	1.0	2113	tags=26%, list=14%, signal=30%	
LUCAS_HNF4A_TARGETS_UP	LUCAS_HNF4A_TARGETS_UP		50	0.57346356	1.4942836	0.010256411	0.12443395	1.0	2253	tags=32%, list=15%, signal=37%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS		96	0.5598472	1.4942542	0.001001001	0.124352515	1.0	2306	tags=31%, list=15%, signal=37%	
CHYLA_CBFA2T3_TARGETS_UP	CHYLA_CBFA2T3_TARGETS_UP		300	0.53718984	1.4942304	0.0	0.12427301	1.0	3737	tags=42%, list=24%, signal=55%	
LEE_AGING_NEOCORTEX_UP	LEE_AGING_NEOCORTEX_UP		61	0.56233215	1.4940875	0.0060790274	0.124330275	1.0	3730	tags=49%, list=24%, signal=65%	
WP_NETRINUNC5B_SIGNALING	WP_NETRINUNC5B_SIGNALING		47	0.57409036	1.4940164	0.009240246	0.1242975	1.0	4833	tags=62%, list=32%, signal=90%	
PID_BCR_5PATHWAY	PID_BCR_5PATHWAY		58	0.5708165	1.4939578	0.0060728746	0.124267496	1.0	4777	tags=59%, list=31%, signal=85%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		74	0.55662847	1.493456	0.008024072	0.124743715	1.0	4826	tags=66%, list=32%, signal=96%	
VANASSE_BCL2_TARGETS_UP	VANASSE_BCL2_TARGETS_UP		24	0.62341	1.4933652	0.03215434	0.12473355	1.0	3141	tags=46%, list=21%, signal=58%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0		58	0.5704444	1.4933636	0.008056395	0.124626055	1.0	4157	tags=47%, list=27%, signal=64%	
REACTOME_IRS_MEDIATED_SIGNALLING	REACTOME_IRS_MEDIATED_SIGNALLING		41	0.58501977	1.4930469	0.011247444	0.12484829	1.0	4271	tags=54%, list=28%, signal=74%	
REACTOME_TGFBR3_REGULATES_TGF_BETA_SIGNALING	REACTOME_TGFBR3_REGULATES_TGF_BETA_SIGNALING		8	0.74663645	1.4929954	0.038993713	0.12480127	1.0	1499	tags=50%, list=10%, signal=55%	
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION		15	0.6632113	1.492931	0.040723983	0.12474994	1.0	3069	tags=60%, list=20%, signal=75%	
WALLACE_PROSTATE_CANCER_RACE_UP	WALLACE_PROSTATE_CANCER_RACE_UP		206	0.5453258	1.4928092	0.0	0.12477832	1.0	4089	tags=46%, list=27%, signal=61%	
WP_GLUCURONIDATION	WP_GLUCURONIDATION		8	0.75046176	1.4926006	0.046134662	0.12491932	1.0	1390	tags=50%, list=9%, signal=55%	
WP_FOCAL_ADHESION	WP_FOCAL_ADHESION		181	0.5414459	1.4924247	0.0	0.12499893	1.0	4868	tags=55%, list=32%, signal=80%	
RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2	RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2		20	0.6261185	1.4922518	0.037694015	0.1250872	1.0	4279	tags=60%, list=28%, signal=83%	
AMUNDSON_DNA_DAMAGE_RESPONSE_TP53	AMUNDSON_DNA_DAMAGE_RESPONSE_TP53		15	0.67539	1.4921718	0.035591274	0.12505853	1.0	2867	tags=47%, list=19%, signal=57%	
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP	JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP		126	0.55457705	1.492092	0.0	0.12502468	1.0	4380	tags=48%, list=29%, signal=66%	
PID_RET_PATHWAY	PID_RET_PATHWAY		35	0.5933355	1.491972	0.023012552	0.12505184	1.0	5533	tags=74%, list=36%, signal=116%	
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA		45	0.57305807	1.491912	0.015368853	0.1250085	1.0	2585	tags=42%, list=17%, signal=51%	
WP_NOTCH1_REGULATION_OF_ENDOTHELIAL_CELL_CALCIFICATION	WP_NOTCH1_REGULATION_OF_ENDOTHELIAL_CELL_CALCIFICATION		14	0.6624438	1.4918991	0.03712297	0.12490796	1.0	2099	tags=50%, list=14%, signal=58%	
APRELIKOVA_BRCA1_TARGETS	APRELIKOVA_BRCA1_TARGETS		40	0.5815363	1.4918641	0.013292434	0.124832734	1.0	2658	tags=35%, list=17%, signal=42%	
VERRECCHIA_RESPONSE_TO_TGFB1_C2	VERRECCHIA_RESPONSE_TO_TGFB1_C2		18	0.6415609	1.4917576	0.049717516	0.12482275	1.0	4135	tags=67%, list=27%, signal=91%	
KORKOLA_YOLK_SAC_TUMOR	KORKOLA_YOLK_SAC_TUMOR		49	0.5720731	1.4916797	0.014314928	0.124811806	1.0	2173	tags=33%, list=14%, signal=38%	
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN		91	0.55131656	1.491565	0.003009027	0.12483192	1.0	3785	tags=46%, list=25%, signal=61%	
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE		67	0.55946	1.4915446	0.0060790274	0.124745846	1.0	2867	tags=40%, list=19%, signal=49%	
WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT	WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT		21	0.62563	1.4914011	0.040860213	0.124815315	1.0	4826	tags=76%, list=32%, signal=111%	
BIOCARTA_VIP_PATHWAY	BIOCARTA_VIP_PATHWAY		23	0.6168921	1.4911811	0.028938906	0.12496834	1.0	1437	tags=30%, list=9%, signal=34%	
RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP		60	0.5599969	1.4910808	0.01010101	0.124984875	1.0	3609	tags=52%, list=24%, signal=67%	
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION	REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION		14	0.6697497	1.4909443	0.04942529	0.12502722	1.0	1974	tags=43%, list=13%, signal=49%	
WP_G13_SIGNALING	WP_G13_SIGNALING		36	0.5855986	1.4906532	0.022940563	0.12521493	1.0	5109	tags=69%, list=33%, signal=104%	
REACTOME_DEFENSINS	REACTOME_DEFENSINS		9	0.71823096	1.4905275	0.03945746	0.12524839	1.0	436	tags=33%, list=3%, signal=34%	
OUYANG_PROSTATE_CANCER_PROGRESSION_UP	OUYANG_PROSTATE_CANCER_PROGRESSION_UP		18	0.64432853	1.4905021	0.036707453	0.12516841	1.0	4790	tags=67%, list=31%, signal=97%	
KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY		8	0.74611205	1.4904305	0.04213135	0.12513493	1.0	1070	tags=25%, list=7%, signal=27%	
ZHENG_GLIOBLASTOMA_PLASTICITY_DN	ZHENG_GLIOBLASTOMA_PLASTICITY_DN		51	0.5703855	1.4899662	0.007142857	0.12557352	1.0	3412	tags=43%, list=22%, signal=55%	
MARZEC_IL2_SIGNALING_DN	MARZEC_IL2_SIGNALING_DN		32	0.6027854	1.4898157	0.024948025	0.12560995	1.0	2658	tags=44%, list=17%, signal=53%	
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER		96	0.55464005	1.4892344	0.001001001	0.12615842	1.0	3772	tags=44%, list=25%, signal=58%	
PHONG_TNF_TARGETS_UP	PHONG_TNF_TARGETS_UP		48	0.57577103	1.4890795	0.015182186	0.12622604	1.0	4148	tags=54%, list=27%, signal=74%	
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS	WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS		14	0.67037064	1.4890511	0.054778554	0.12614308	1.0	2661	tags=50%, list=17%, signal=60%	
KAN_RESPONSE_TO_ARSENIC_TRIOXIDE	KAN_RESPONSE_TO_ARSENIC_TRIOXIDE		89	0.5607081	1.4887917	0.003009027	0.126337	1.0	3283	tags=40%, list=21%, signal=51%	
ZHAN_MULTIPLE_MYELOMA_LB_UP	ZHAN_MULTIPLE_MYELOMA_LB_UP		40	0.5809021	1.4886602	0.027806384	0.12639491	1.0	2455	tags=38%, list=16%, signal=45%	
WP_TRANSSULFURATION_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS	WP_TRANSSULFURATION_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS		62	0.5672754	1.4885272	0.008080808	0.12645285	1.0	3391	tags=40%, list=22%, signal=52%	
BIOCARTA_IL17_PATHWAY	BIOCARTA_IL17_PATHWAY		9	0.7294765	1.4883121	0.03625	0.12658207	1.0	2561	tags=56%, list=17%, signal=67%	
PID_MET_PATHWAY	PID_MET_PATHWAY		75	0.5560301	1.488263	0.002008032	0.12653576	1.0	3963	tags=47%, list=26%, signal=63%	
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP		15	0.6500298	1.4882317	0.048780486	0.12645976	1.0	1712	tags=33%, list=11%, signal=37%	
SA_FAS_SIGNALING	SA_FAS_SIGNALING		9	0.72088194	1.488227	0.03558282	0.12635925	1.0	1531	tags=56%, list=10%, signal=62%	
ZHAN_MULTIPLE_MYELOMA_LB_DN	ZHAN_MULTIPLE_MYELOMA_LB_DN		31	0.59291655	1.4882219	0.01871102	0.12625721	1.0	1542	tags=32%, list=10%, signal=36%	
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS		30	0.6013577	1.4882114	0.028571429	0.12616381	1.0	4672	tags=63%, list=31%, signal=91%	
HOUSTIS_ROS	HOUSTIS_ROS		32	0.5921268	1.4879645	0.022845276	0.12634616	1.0	3391	tags=41%, list=22%, signal=52%	
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION		13	0.67497075	1.4878347	0.037288137	0.1263994	1.0	2430	tags=46%, list=16%, signal=55%	
WP_PROLACTIN_SIGNALING	WP_PROLACTIN_SIGNALING		72	0.5588049	1.4878237	0.0020120724	0.12630951	1.0	4833	tags=60%, list=32%, signal=87%	
WILCOX_RESPONSE_TO_PROGESTERONE_DN	WILCOX_RESPONSE_TO_PROGESTERONE_DN		48	0.5741542	1.487738	0.015228426	0.12628496	1.0	3658	tags=44%, list=24%, signal=57%	
NABA_ECM_GLYCOPROTEINS	NABA_ECM_GLYCOPROTEINS		151	0.54816467	1.4876915	0.0	0.12623248	1.0	3802	tags=46%, list=25%, signal=60%	
BIOCARTA_INFLAM_PATHWAY	BIOCARTA_INFLAM_PATHWAY		16	0.6532927	1.4876792	0.04031355	0.12614128	1.0	779	tags=31%, list=5%, signal=33%	
BURTON_ADIPOGENESIS_11	BURTON_ADIPOGENESIS_11		47	0.5776642	1.4876692	0.014329581	0.12604517	1.0	4638	tags=57%, list=30%, signal=82%	
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL		11	0.6929794	1.4876335	0.038869258	0.12596604	1.0	3350	tags=73%, list=22%, signal=93%	
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP		70	0.55649513	1.4874852	0.004032258	0.12603703	1.0	3707	tags=46%, list=24%, signal=60%	
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS		16	0.6550447	1.4873917	0.035914704	0.12603454	1.0	1700	tags=38%, list=11%, signal=42%	
UNTERMAN_IPF_VS_CTRL_NK_CELL_DN	UNTERMAN_IPF_VS_CTRL_NK_CELL_DN		7	0.7668119	1.4873749	0.0327654	0.1259473	1.0	1178	tags=29%, list=8%, signal=31%	
ZHANG_ADIPOGENESIS_BY_BMP7	ZHANG_ADIPOGENESIS_BY_BMP7		14	0.67011386	1.4873735	0.045766592	0.1258442	1.0	3446	tags=57%, list=23%, signal=74%	
BIOCARTA_EGFR_SMRTE_PATHWAY	BIOCARTA_EGFR_SMRTE_PATHWAY		11	0.70330703	1.4869629	0.036599763	0.1262093	1.0	2297	tags=64%, list=15%, signal=75%	
PHESSE_TARGETS_OF_APC_AND_MBD2_DN	PHESSE_TARGETS_OF_APC_AND_MBD2_DN		11	0.69945335	1.486753	0.028235294	0.12633023	1.0	3450	tags=55%, list=23%, signal=70%	
ZHU_CMV_8_HR_UP	ZHU_CMV_8_HR_UP		30	0.5999656	1.4865612	0.033472802	0.12644075	1.0	3300	tags=47%, list=22%, signal=59%	
VALK_AML_CLUSTER_12	VALK_AML_CLUSTER_12		26	0.6063501	1.4863706	0.02757158	0.12653342	1.0	3846	tags=54%, list=25%, signal=72%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY		25	0.61208963	1.4862212	0.023157895	0.12658837	1.0	3555	tags=48%, list=23%, signal=62%	
ZHAN_MULTIPLE_MYELOMA_PR_DN	ZHAN_MULTIPLE_MYELOMA_PR_DN		44	0.57757616	1.4862149	0.013319672	0.12648943	1.0	2017	tags=34%, list=13%, signal=39%	
PID_IL23_PATHWAY	PID_IL23_PATHWAY		24	0.6156339	1.4862126	0.039087947	0.12638898	1.0	3159	tags=42%, list=21%, signal=52%	
VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1		29	0.60267067	1.4862039	0.020042194	0.12629704	1.0	5189	tags=72%, list=34%, signal=109%	
WP_MIRNA_ROLE_IN_IMMUNE_RESPONSE_IN_SEPSIS	WP_MIRNA_ROLE_IN_IMMUNE_RESPONSE_IN_SEPSIS		30	0.59097075	1.4861934	0.024109015	0.12620026	1.0	4664	tags=67%, list=30%, signal=96%	
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES		153	0.546065	1.4861708	0.001	0.12612277	1.0	4441	tags=52%, list=29%, signal=72%	
HEBERT_MATRISOME_TNBC_BONE_BRAIN_LUNG_LIVER_METASTASTASES_TUMOR_CELL_DERIVED	HEBERT_MATRISOME_TNBC_BONE_BRAIN_LUNG_LIVER_METASTASTASES_TUMOR_CELL_DERIVED		7	0.7678238	1.4861089	0.04005168	0.12607285	1.0	2867	tags=86%, list=19%, signal=105%	
ISHIKAWA_STING_SIGNALING	ISHIKAWA_STING_SIGNALING		6	0.79806614	1.4860282	0.04275862	0.12606716	1.0	1760	tags=83%, list=12%, signal=94%	
WP_TP53_NETWORK	WP_TP53_NETWORK		17	0.6487561	1.4859384	0.032402236	0.12604487	1.0	2346	tags=47%, list=15%, signal=56%	
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS		32	0.5891339	1.4855869	0.024468085	0.12632897	1.0	3400	tags=44%, list=22%, signal=56%	
TCGA_GLIOBLASTOMA_MUTATED	TCGA_GLIOBLASTOMA_MUTATED		8	0.74550354	1.485524	0.045510456	0.12629904	1.0	1799	tags=63%, list=12%, signal=71%	
MARSON_FOXP3_TARGETS_UP	MARSON_FOXP3_TARGETS_UP		56	0.56399655	1.4854593	0.0050607286	0.12626001	1.0	5028	tags=54%, list=33%, signal=80%	
FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL	FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL		274	0.53798586	1.4852475	0.0	0.12637508	1.0	2253	tags=30%, list=15%, signal=34%	
WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY	WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY		25	0.61260104	1.4845598	0.035256412	0.1270171	1.0	4748	tags=72%, list=31%, signal=104%	
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP		152	0.54521734	1.4845009	0.0	0.12697756	1.0	3835	tags=38%, list=25%, signal=50%	
BRUECKNER_TARGETS_OF_MIRLET7A3_DN	BRUECKNER_TARGETS_OF_MIRLET7A3_DN		65	0.5630848	1.4844096	0.0050403224	0.1269868	1.0	4557	tags=55%, list=30%, signal=79%	
REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS		15	0.65919566	1.4843518	0.040091638	0.12694155	1.0	2621	tags=47%, list=17%, signal=56%	
WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS	WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS		10	0.70907086	1.4842609	0.03717472	0.12693524	1.0	2709	tags=50%, list=18%, signal=61%	
REACTOME_SIGNALING_BY_FGFR	REACTOME_SIGNALING_BY_FGFR		79	0.55771375	1.484048	0.002008032	0.12705168	1.0	4112	tags=47%, list=27%, signal=64%	
WP_ENDOMETRIAL_CANCER	WP_ENDOMETRIAL_CANCER		60	0.5699343	1.4840306	0.009100101	0.12696616	1.0	3772	tags=47%, list=25%, signal=62%	
BIOCARTA_CLASSIC_PATHWAY	BIOCARTA_CLASSIC_PATHWAY		8	0.73605466	1.4839667	0.049808428	0.12693672	1.0	3531	tags=88%, list=23%, signal=114%	
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP		258	0.5389004	1.4839327	0.0	0.12687199	1.0	4343	tags=48%, list=28%, signal=65%	
WP_HEPATITIS_B_INFECTION	WP_HEPATITIS_B_INFECTION		127	0.5483956	1.4837264	0.0	0.12698229	1.0	4790	tags=54%, list=31%, signal=77%	
CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN	CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN		17	0.6371077	1.4837104	0.041019958	0.12689382	1.0	4591	tags=71%, list=30%, signal=101%	
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP		52	0.5760544	1.4834254	0.013144591	0.12711796	1.0	4313	tags=56%, list=28%, signal=77%	
LANDIS_ERBB2_BREAST_TUMORS_324_DN	LANDIS_ERBB2_BREAST_TUMORS_324_DN		125	0.54764855	1.4831078	0.0	0.12734003	1.0	2793	tags=38%, list=18%, signal=46%	
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION		28	0.59933	1.4829447	0.029567054	0.12742181	1.0	2430	tags=21%, list=16%, signal=25%	
GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_DN	GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_DN		96	0.55218583	1.4829069	0.0	0.12735783	1.0	3921	tags=48%, list=26%, signal=64%	
PID_IL2_PI3K_PATHWAY	PID_IL2_PI3K_PATHWAY		32	0.6031393	1.4828285	0.022035677	0.12734623	1.0	3568	tags=53%, list=23%, signal=69%	
PURWIN_A375_SOX10_TARGETS	PURWIN_A375_SOX10_TARGETS		46	0.57921594	1.482806	0.017418033	0.12727176	1.0	2296	tags=35%, list=15%, signal=41%	
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT		29	0.5900025	1.4826434	0.029818956	0.12733123	1.0	3241	tags=31%, list=21%, signal=39%	
SASSON_RESPONSE_TO_FORSKOLIN_UP	SASSON_RESPONSE_TO_FORSKOLIN_UP		81	0.56055593	1.4824703	0.003012048	0.12741598	1.0	2287	tags=35%, list=15%, signal=40%	
BIOCARTA_IL2RB_PATHWAY	BIOCARTA_IL2RB_PATHWAY		34	0.59298646	1.4823997	0.021989528	0.12739468	1.0	3421	tags=53%, list=22%, signal=68%	
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING		38	0.5831747	1.4823622	0.025026068	0.12734242	1.0	5080	tags=66%, list=33%, signal=98%	
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION	KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION		22	0.6215668	1.4820623	0.03655914	0.12757984	1.0	4387	tags=68%, list=29%, signal=95%	
ALONSO_METASTASIS_NEURAL_UP	ALONSO_METASTASIS_NEURAL_UP		14	0.67097306	1.4816538	0.042045455	0.12791109	1.0	3722	tags=64%, list=24%, signal=85%	
WP_IL2_SIGNALING	WP_IL2_SIGNALING		37	0.5966077	1.4812877	0.015384615	0.12822966	1.0	3568	tags=59%, list=23%, signal=77%	
CHANG_POU5F1_TARGETS_UP	CHANG_POU5F1_TARGETS_UP		14	0.66885287	1.4812231	0.05034325	0.12819475	1.0	2296	tags=43%, list=15%, signal=50%	
WP_APOPTOSIS_MODULATION_BY_HSP70	WP_APOPTOSIS_MODULATION_BY_HSP70		18	0.64363503	1.4811605	0.043093923	0.12816234	1.0	1862	tags=44%, list=12%, signal=51%	
PID_FRA_PATHWAY	PID_FRA_PATHWAY		28	0.6033523	1.4811112	0.029350106	0.12810735	1.0	3615	tags=50%, list=24%, signal=65%	
MCCABE_HOXC6_TARGETS_DN	MCCABE_HOXC6_TARGETS_DN		18	0.6417009	1.4810756	0.04290429	0.12803946	1.0	1686	tags=33%, list=11%, signal=37%	
